QueryID,Tables,safebound_Estimate,safebound_InferenceTime
127,T MI MK,196846.0,2.729
128,T MI,10703.000000000002,2.387
128,T MK,340.0495944444445,2.5260000000000002
128,MI MK,36140.66666666666,0.719
128,T MI MK,15531.65747955059,4.195
129,T MI,368218.0,2.375
129,T MK,1102.0,1.4760000000000002
129,MI MK,112794.0,1.003
129,T MI MK,112794.0,3.109
130,T MI,1533909.0,1.727
130,T MK,2886677.0000000005,1.247
130,MI MK,27812897.62666552,0.592
130,T MI MK,21819779.437405057,2.693
131,T MI,109099.79047142864,2.285
131,T MK,382.6276416493543,1.609
131,MI MK,37058.55555555555,0.719
131,T MI MK,37067.85665407077,3.7169999999999996
132,T MI,8301042.0,1.414
132,T MK,2238.0,1.383
132,MI MK,1093131.082990736,0.504
132,T MI MK,1086729.035072341,2.226
133,T MI,598458.0,1.359
133,T MK,6012.0,1.049
133,MI MK,474909.9999999999,0.977
133,T MI MK,474910.0,2.112
134,T MI,660922.9999999999,1.081
134,T MK,5916.0,0.8180000000000001
134,MI MK,164843.99999999994,0.893
134,T MI MK,164843.99999999988,1.585
135,T MI,2069517.0,1.031
135,T MK,339.99999999999994,0.844
135,MI MK,269048.46664677095,0.294
135,T MI MK,79019.19714994972,1.3339999999999999
136,T MI,3301554.9999999995,1.582
136,T MK,382.627641649354,1.61
136,MI MK,269048.46664677095,0.303
136,T MI MK,30469.016311810235,2.8890000000000002
137,T MI,414992.9999999999,1.635
137,T MK,349.48439444444443,1.3639999999999999
137,MI MK,39687.333333333336,0.703
137,T MI MK,39727.6118611111,2.6719999999999997
138,T MI,13700.0,1.738
138,T MK,108792.99999999996,1.4400000000000002
138,MI MK,2613820.480519106,0.48500000000000004
138,T MI MK,435171.9999999999,2.581
139,T MI,8301042.0,1.529
139,T MK,2886713.796853456,1.351
139,MI MK,360729764.4208173,0.317
139,T MI MK,344792054.5673968,2.565
140,T MI,598458.0,2.235
140,T MK,351.8072944444447,1.917
140,MI MK,74726.99999999999,0.726
140,T MI MK,34574.33377222229,3.9560000000000004
141,T MI,14764.0,1.4760000000000002
141,T MK,1315.9999999999998,1.72
141,MI MK,1831966.7221275645,0.496
141,T MI MK,132875.99999999997,2.592
142,T MI,368218.0,1.572
142,T MK,2886713.796853456,1.131
142,MI MK,41297451.57541795,0.777
142,T MI MK,41747309.40992285,2.391
143,T MI,1617.0,1.258
143,T MK,541.8532420800149,1.123
143,MI MK,22040.0,0.771
143,T MI MK,6454.0,2.106
144,T MI,6422.000000000003,2.166
144,T MK,544439.0000000001,1.753
144,MI MK,1589380.9552499182,0.55
144,T MI MK,917897.9063552066,3.391
145,T MI,147487.0,1.2830000000000001
145,T MK,382.627641649354,0.966
145,MI MK,42342.66666666666,0.746
145,T MI MK,42355.58509444447,2.036
146,T MI,882917.0000000001,1.79
146,T MK,72496.0,1.563
146,MI MK,1304928.0,0.79
146,T MI MK,1179258.0,2.8440000000000003
147,T MI,848.0,1.8860000000000001
147,T MK,2233.739926506396,1.661
147,MI MK,2613820.480519106,0.438
147,T MI MK,8934.959706025584,2.999
148,T MI,8477.999999999998,1.9789999999999999
148,T MK,1547.0000000000002,2.072
148,MI MK,360729764.4208173,0.342
148,T MI MK,1061179.16981132,3.373
149,T MI,30224.0243,2.994
149,T MK,2238.0,2.033
149,MI MK,41340.0,0.8360000000000001
149,T MI MK,41340.000000000015,4.438
150,T MI,8054.0,2.5100000000000002
150,T MK,340.03479444444446,2.27
150,MI MK,6119.999999999998,0.612
150,T MI MK,6120.5155,3.862
151,T MI,5357.000000000001,1.39
151,T MK,2121.0,1.848
151,MI MK,2638077.1129145585,0.524
151,T MI MK,35691.00000000019,2.581
152,T MI,109036.13517142869,2.5260000000000002
152,T MK,68697.99999999997,1.879
152,MI MK,23376163.493998382,0.6589999999999999
152,T MI MK,4307449.6903168745,4.021
153,T MI,6454.999999999998,1.976
153,T MK,1963.0,1.95
153,MI MK,133830.0,0.7699999999999999
153,T MI MK,24438.999999999996,3.2590000000000003
154,T MI,16603.0,1.7489999999999999
154,T MK,382.6276416493541,1.866
154,MI MK,1699.9999999999995,0.578
154,T MI MK,1701.5797722222228,3.018
155,T MI,109034.00000000004,0.891
155,T MK,1163.0,0.6669999999999999
155,MI MK,96103.0,0.8630000000000001
155,T MI MK,96103.0,1.3780000000000001
156,T MI,486563.829,1.683
156,T MK,1102.0000000000002,1.42
156,MI MK,46491.0,0.798
156,T MI MK,46491.000000000015,2.5799999999999996
157,T MI,1617.0,1.399
157,T MK,544.0,0.969
157,MI MK,37449887.17106859,0.635
157,T MI MK,30464.0,1.9940000000000002
158,T MI,6066503.659488578,1.671
158,T MK,1802.0,1.517
158,MI MK,950246.1749551632,0.501
158,T MI MK,700060.3223235464,2.588
159,T MI,1617.0,2.025
159,T MK,340.0050944444444,1.8370000000000002
159,MI MK,5305.11111111111,0.696
159,T MI MK,4116.111111111111,3.146
160,T MI,147487.0,1.9919999999999998
160,T MK,183641.0,1.484
160,MI MK,29440880.13683153,0.629
160,T MI MK,9786739.943365466,2.9499999999999997
161,T MI,486611.3324000001,2.007
161,T MK,2886677.0000000005,1.492
161,MI MK,37449887.17106859,0.651
161,T MI MK,36836575.55351507,3.15
162,T MI,598458.0000000002,2.143
162,T MK,2088.0,1.524
162,MI MK,271684.0,0.8989999999999999
162,T MI MK,271684.0,3.0829999999999997
163,T MI,204463.99999999997,2.424
163,T MK,250911.13093333336,1.746
163,MI MK,18428789.49477178,0.599
163,T MI MK,2301416.643333333,3.875
164,T MI,368218.0,1.3619999999999999
164,T MK,2417.0,1.018
164,MI MK,196846.0,0.894
164,T MI MK,196846.0,2.045
165,T MI,1325361.0,1.3110000000000002
165,T MK,14364.0,1.0970000000000002
165,MI MK,166840.0,0.8
165,T MI MK,166840.0,1.9020000000000001
166,T MI_IDX,459925.0,1.1
166,T MK,441.0,1.121
166,MI_IDX MK,441.0,0.631
166,T MI_IDX MK,441.0,1.8339999999999999
167,T MI_IDX,115542.0,1.181
167,T MK,365.4188944444448,2.544
167,MI_IDX MK,1359.9999999999998,0.28200000000000003
167,T MI_IDX MK,1031.5058833333337,3.249
168,T MI_IDX,459925.0,1.0219999999999998
168,T MK,7640.0,1.175
168,MI_IDX MK,7640.0,0.655
168,T MI_IDX MK,7640.0,1.8619999999999999
169,T MI_IDX,45312.0,1.9680000000000002
169,T MK,183647.285157272,2.5300000000000002
169,MI_IDX MK,4523930.0,0.465
169,T MI_IDX MK,183645.038657272,3.781
170,T MI_IDX,21733.03583433754,1.7429999999999999
170,T MK,347.0390944444442,2.3249999999999997
170,MI_IDX MK,339.99999999999994,0.512
170,T MI_IDX MK,342.15719802787794,3.399
171,T MI_IDX,111147.0,1.219
171,T MK,1508.0,1.9009999999999998
171,MI_IDX MK,6032.0,0.424
171,T MI_IDX MK,4524.0,2.5829999999999997
172,T MI_IDX,68647.04292382837,1.247
172,T MK,182992.0000000001,1.875
172,MI_IDX MK,4523930.0,0.5199999999999999
172,T MI_IDX MK,182992.0000000001,2.627
173,T MI_IDX,7887.135198220546,1.181
173,T MK,72796.99999999999,1.176
173,MI_IDX MK,4523930.0,0.451
173,T MI_IDX MK,72796.99999999999,1.9580000000000002
174,T MI_IDX,54660.0,1.617
174,T MK,72496.0,2.291
174,MI_IDX MK,72496.0,0.6809999999999999
174,T MI_IDX MK,65392.77680065205,3.056
175,T MI_IDX,629900.0,0.859
175,T MK,34710.0,1.418
175,MI_IDX MK,138840.0,0.507
