QueryID,Tables,duckdb_Estimate,duckdb_InferenceTime
82,MK T,242,5.761146545410156
82,MC MK,7924538,14.039039611816406
82,MC MK T,130,18.17631721496582
83,MC T,227038,14.160633087158203
83,MK T,157463,13.36526870727539
83,MC MK,1584907,16.079187393188477
83,MC MK T,84839,14.474153518676758
84,MC T,10811,12.43901252746582
84,MK T,7498,8.673906326293945
84,MC MK,1584907,16.121864318847656
84,MC MK T,4039,14.067649841308594
85,MC T,70,17.90308952331543
85,MK T,48,11.725664138793945
85,MC MK,1584907,16.399621963500977
85,MC MK T,26,21.355867385864258
86,MC T,227038,16.858577728271484
86,MK T,157463,8.626461029052734
86,MC MK,1584907,12.003660202026367
86,MC MK T,84839,18.20659637451172
87,MC T,140,6.16908073425293
87,MK T,48,7.019519805908203
87,MC MK,3169814,2.3648738861083984
87,MC MK T,52,6.950855255126953
88,MC T,227038,20.02429962158203
88,MK T,157463,9.499549865722656
88,MC MK,1584907,9.256124496459961
88,MC MK T,84839,15.92874526977539
89,MC T,140,6.0939788818359375
89,MK T,242,5.918025970458984
89,MC MK,15849071,1.1684894561767578
89,MC MK T,261,7.016897201538086
90,MC T,227038,17.81749725341797
90,MK T,157463,20.776033401489258
90,MC MK,1584907,15.815258026123047
90,MC MK T,84839,21.829843521118164
91,MC T,10811,14.477729797363281
91,MK T,7498,9.634017944335938
91,MC MK,1584907,15.43426513671875
91,MC MK T,4039,21.33464813232422
92,MC T,227038,17.68946647644043
92,MK T,157463,8.325815200805664
92,MC MK,1584907,16.040802001953125
92,MC MK T,84839,15.392541885375977
93,MC T,454076,11.92164421081543
93,MK T,13,19.88387107849121
93,MC MK,280,2.298116683959961
93,MC MK T,15,13.727664947509766
94,MC T,272445,13.581275939941406
94,MK T,16,4.868745803833008
94,MC MK,140,16.298294067382812
94,MC MK T,9,17.935514450073242
95,MC T,454076,9.486913681030273
95,MK T,13,10.03265380859375
95,MC MK,280,2.9366016387939453
95,MC MK T,15,13.026952743530273
96,MC T,454076,18.410444259643555
96,MK T,787316,9.902238845825195
96,MC MK,15849071,1.2035369873046875
96,MC MK T,848395,12.96234130859375
97,MC T,70,17.659664154052734
97,MK T,242,8.437633514404297
97,MC MK,7924538,15.628814697265625
97,MC MK T,130,21.460294723510742
98,MC T,70,17.563581466674805
98,MK T,48,12.280702590942383
98,MC MK,1584907,16.457796096801758
98,MC MK T,26,20.344972610473633
99,MC T,70,13.39101791381836
99,MK T,242,3.546476364135742
99,MC MK,7924538,16.261816024780273
99,MC MK T,130,16.178607940673828
100,MC T,70,19.448041915893555
100,MK T,48,6.296873092651367
100,MC MK,1584907,12.607574462890625
100,MC MK T,26,20.926237106323242
101,MC T,70,14.842033386230469
101,MK T,48,11.95073127746582
101,MC MK,1584907,16.762733459472656
101,MC MK T,26,19.36197280883789
102,MC T,227038,17.411470413208008
102,MK T,157463,10.538578033447266
102,MC MK,1584907,15.445232391357422
102,MC MK T,84839,12.71820068359375
103,MC T,227038,14.915704727172852
103,MK T,157463,11.893749237060547
103,MC MK,1584907,9.409189224243164
103,MC MK T,84839,13.318777084350586
104,MC T,272445,9.433269500732422
104,MK T,188955,11.68680191040039
104,MC MK,1584907,13.432502746582031
104,MC MK T,101807,17.086267471313477
105,MC T,10811,18.687963485717773
105,MK T,7498,11.677026748657227
105,MC MK,1584907,16.242504119873047
105,MC MK T,4039,21.650075912475586
106,MC T,227038,17.016887664794922
106,MK T,157463,9.987831115722656
106,MC MK,1584907,16.692638397216797
106,MC MK T,84839,20.68495750427246
107,MC T,10811,14.131307601928711
107,MK T,37491,3.078937530517578
107,MC MK,7924538,9.50765609741211
107,MC MK T,20199,17.51565933227539
108,MC T,227038,19.82593536376953
108,MK T,157463,13.017654418945312
108,MC MK,1584907,14.33706283569336
108,MC MK T,84839,18.216371536254883
109,MC T,227038,13.767480850219727
109,MK T,157463,11.095523834228516
109,MC MK,1584907,17.17090606689453
109,MC MK T,84839,12.675046920776367
110,MC T,21622,3.4253597259521484
110,MK T,0,7.265567779541016
110,MC MK,280,3.630399703979492
110,MC MK T,0,6.01649284362793
111,MI T,10,97.27621078491211
111,MK T,48,9.181499481201172
111,MI MK,71065,9.767770767211914
111,MI MK T,3,12.599945068359375
