QueryID,Runtime
1,0.0197516666666666
2,0.0017036666666666
3,0.002698
4,0.0016829999999999
5,0.3656273333333333
6,3.1705126666666668
7,1.0649656666666667
8,5.339342333333334
9,0.572941
10,0.3409186666666666
11,0.660395
12,1.9571276666666664
13,0.5481006666666667
14,2.2193796666666668
15,0.0117666666666666
16,0.151492
17,0.001648
18,0.0026326666666666
19,6.814032
20,1.2774096666666666
21,0.3216433333333333
22,4.564948666666666
23,2.74698
24,1.6093433333333331
25,0.6798906666666666
26,1.5867533333333337
27,2.6008213333333337
28,2.337488
29,2.7028586666666663
30,6.564311333333333
31,0.061897
32,0.066132
33,1.878263
34,0.892188
35,0.0041523333333333
36,1.3023556666666667
37,1.4416116666666667
38,0.313688
39,0.7224243333333332
40,1.114721
41,13.484898666666666
42,5.947215
43,16.28071866666667
44,1.1026056666666666
45,0.582638
46,1.1041993333333333
47,2.591575666666667
48,3.012412666666666
49,7.514536333333333
50,5.348807333333333
51,8.058971666666666
52,3.5363846666666667
53,0.091431
54,0.0668453333333333
55,0.0996053333333333
56,1.150224666666667
57,0.9162913333333332
58,33.893343333333334
59,0.117654
60,217.5446983333333
61,15.454585333333334
62,1.7509656666666666
63,2.940862
64,2.041685333333333
65,0.048088
66,2.2871786666666667
67,1.6176199999999998
68,0.1943416666666666
69,0.0573703333333333
70,8.943702
