QueryID,Runtime
1,0.057289
2,0.0029736666666666
3,0.0030849999999999
4,0.0018896666666666
5,0.634862
6,3.169176
7,2.1600936666666666
8,5.444274
9,0.5700616666666667
10,0.4494519999999999
11,0.64785
12,1.957592
13,1.8287026666666664
14,2.244962333333333
15,0.0148656666666666
16,1.1485943333333333
17,0.0017496666666666
18,0.002668
19,6.868985666666667
20,1.7729673333333331
21,0.309847
22,4.619588666666666
23,2.797212333333333
24,1.6367466666666666
25,0.680416
26,1.53804
27,0.980856
28,2.557859
29,1.594531666666667
30,6.5523853333333335
31,0.0599843333333333
32,0.063657
33,1.8790486666666664
34,0.598016
35,0.0051436666666666
36,0.6548576666666667
37,0.8997843333333333
38,0.6459323333333333
39,0.7201213333333333
40,0.7265263333333333
41,13.327348666666666
42,6.335277333333333
43,15.898478666666668
44,1.2159623333333334
45,0.585887
46,1.4040613333333336
47,4.496591
48,2.4444166666666667
49,6.938986666666668
50,5.088018333333333
51,8.209583333333333
52,3.598631
53,0.2598856666666667
54,0.2482006666666666
55,0.2764506666666667
56,1.3969656666666666
57,1.290239666666667
58,34.794532333333336
59,0.4907299999999999
60,214.31452633333333
61,18.286597
62,5.483146666666666
63,3.794491666666667
64,2.8057616666666667
65,0.1537536666666666
66,1.7435986666666663
67,1.3708836666666666
68,0.69762
69,0.5455766666666667
70,11.601510333333332
