QueryID,Runtime
1,0.0189483333333333
2,0.0021319999999999
3,0.002862
4,0.001731
5,0.3690843333333333
6,3.118950333333333
7,2.150281
8,5.326158333333333
9,0.5709426666666667
10,0.3389956666666666
11,0.6568
12,2.239141666666667
13,1.8146326666666663
14,2.2361256666666667
15,0.0114306666666666
16,0.1499543333333333
17,0.0015919999999999
18,0.0025623333333333
19,6.8427560000000005
20,1.2841836666666666
21,0.3238946666666666
22,4.563689666666666
23,2.799764333333333
24,1.6592909999999998
25,0.6869073333333334
26,2.1645206666666668
27,1.2016393333333333
28,3.5011870000000003
29,1.96238
30,6.434842666666667
31,0.061333
32,0.0697196666666666
33,1.8787556666666667
34,0.8988656666666667
35,0.004336
36,1.2456733333333334
37,1.468436
38,0.4666556666666666
39,1.4485823333333334
40,1.1200893333333333
41,13.512528
42,5.9814663333333336
43,16.200646000000003
44,0.9407513333333334
45,1.1855783333333332
46,1.318948
47,4.371477333333334
48,2.352240666666667
49,7.338776333333333
50,5.295422666666667
51,7.555220333333334
52,3.5002250000000004
53,0.081465
54,0.065957
55,0.0987063333333333
56,1.2290326666666669
57,1.0045906666666666
58,34.71972433333333
59,0.136688
60,214.093613
61,14.971593333333333
62,3.383279
63,2.9751483333333333
64,2.0292636666666666
65,0.049636
66,1.7058653333333331
67,1.6619156666666666
68,0.9619603333333332
69,0.280625
70,19.94602
