QueryID,Tables,safebound_Estimate,safebound_InferenceTime
23,KT T MI MK MC CC K CN CT CCT1,25861389373.786583,0.9349999999999999
23,KT T MI MK MC CC IT1 CN CT CCT1,25861389373.786583,0.9129999999999999
23,T MI MK MC CC K IT1 CN CT CCT1,25861389373.786583,0.998
23,KT T MI MK MC CC K IT1 CN CT CCT1,25861389373.786583,1.077
24,T MI,14835720.0,0.354
24,T MC,2609129.0,0.14300000000000002
24,T CI,36244344.0,0.145
24,T MK,4523930.0,0.14100000000000001
24,MC MI,92102477.77275825,0.174
24,CI MI,826098309.6108049,0.182
24,MK MI,389902221.0453321,0.176
24,IT MI,14835720.0,0.132
24,MC CI,144355556.85515484,0.161
24,MK MC,59690670.15110543,0.165
24,CN MC,2609129.0,0.13999999999999999
24,MK CI,477909267.3558555,0.166
24,N CI,36244344.0,0.146
24,RT CI,36244344.0,0.126
24,AN CI,138541645.51901948,0.161
24,CHN CI,17571519.0,0.12300000000000001
24,K MK,4523930.0,0.14100000000000001
24,N AN,901343.0,0.154
24,T MC MI,92102477.77275825,0.304
24,T CI MI,826098309.6108049,0.32
24,T MK MI,389902221.0453321,0.305
24,T IT MI,14835720.0,0.299
24,T MC CI,144355556.85515484,0.241
24,T MK MC,59690670.15110543,0.245
24,T MC CN,2609129.0,0.23800000000000002
24,T MK CI,477909267.3558555,0.242
24,T N CI,36244344.0,0.268
24,T RT CI,36244344.0,0.23800000000000002
24,T AN CI,138541645.51901948,0.277
24,T CHN CI,17571519.0,0.21800000000000003
24,T MK K,4523930.0,0.254
24,MC CI MI,18623594910.011543,0.323
24,MK MC MI,13019128966.98326,0.335
24,CN MC MI,92102477.77275825,0.321
24,IT MC MI,92102477.77275825,0.297
24,MK CI MI,99259484639.5714,0.32899999999999996
24,IT CI MI,826098309.6108047,0.268
24,N CI MI,826098309.6108047,0.312
24,RT CI MI,826098309.6108047,0.273
24,AN CI MI,15572235680.10046,0.312
24,CI CHN MI,709210792.0659139,0.248
24,IT MK MI,389902221.045332,0.248
24,K MK MI,389902221.0453321,0.28200000000000003
24,MK MC CI,11729592666.866972,0.27
24,CN MC CI,144355556.8551548,0.29300000000000004
24,N MC CI,144355556.85515484,0.311
24,RT MC CI,144355556.85515484,0.27399999999999997
24,MC AN CI,1973268036.7786384,0.322
24,MC CHN CI,122483642.39857917,0.261
24,CN MK MC,59690670.15110543,0.264
24,K MK MC,59690670.15110544,0.273
24,MK N CI,477909267.3558555,0.27999999999999997
24,RT MK CI,477909267.3558555,0.242
24,MK AN CI,9709265163.282867,0.28800000000000003
24,MK CHN CI,477909267.3558555,0.243
24,K MK CI,477909267.3558554,0.27099999999999996
24,RT N CI,36244344.0,0.244
24,N AN CI,138541645.51901948,0.243
24,N CHN CI,17571519.0,0.272
24,RT AN CI,138541645.51901948,0.27799999999999997
24,RT CHN CI,17571519.0,0.205
24,AN CHN CI,118600825.4680004,0.272
24,T MC CI MI,18623594910.011543,0.368
24,T MK MC MI,13019128966.98326,0.33
24,T MC CN MI,92102477.77275825,0.402
24,T MC IT MI,92102477.77275825,0.40900000000000003
24,T MK CI MI,99259484639.5714,0.332
24,T IT CI MI,826098309.6108049,0.42700000000000005
24,T N CI MI,826098309.6108049,0.439
24,T RT CI MI,826098309.6108049,0.462
24,T AN CI MI,15572235680.100456,0.506
24,T CI CHN MI,709210792.065914,0.43
24,T MK IT MI,389902221.0453321,0.415
24,T MK K MI,389902221.0453321,0.419
24,T MK MC CI,11729592666.866972,0.32
24,T MC CN CI,144355556.85515484,0.38699999999999996
24,T N MC CI,144355556.85515484,0.40700000000000003
24,T RT MC CI,144355556.85515484,0.38
24,T MC AN CI,1973268036.7786384,0.474
24,T MC CHN CI,122483642.39857918,0.393
24,T MK MC CN,59690670.15110543,0.431
24,T MK K MC,59690670.15110543,0.426
24,T MK N CI,477909267.3558555,0.412
24,T MK RT CI,477909267.3558555,0.382
24,T MK AN CI,9709265163.282864,0.435
24,T MK CHN CI,477909267.3558555,0.367
24,T MK K CI,477909267.3558555,0.402
24,T N RT CI,36244344.0,0.35100000000000003
24,T N AN CI,138541645.51901948,0.6759999999999999
24,T N CHN CI,17571518.999999996,0.354
24,T RT AN CI,138541645.51901948,0.382
24,T RT CHN CI,17571519.0,0.322
24,T AN CHN CI,118600825.46800044,0.36200000000000004
24,MK MC CI MI,5500448151735.975,0.435
24,CN MC CI MI,18623594910.011536,0.444
24,IT MC CI MI,18623594910.011547,0.383
24,N MC CI MI,18623594910.01154,0.41800000000000004
24,RT MC CI MI,18623594910.011536,0.397
24,AN MC CI MI,822208305481.687,0.481
24,MC CI CHN MI,18437829543.71188,0.438
24,CN MK MC MI,13019128966.98326,0.46099999999999997
24,IT MK MC MI,13019128966.98326,0.398
24,K MK MC MI,13019128966.98326,0.429
24,CN MC IT MI,92102477.77275825,0.458
24,IT MK CI MI,99259484639.57144,0.363
24,MK N CI MI,99259484639.5714,0.46099999999999997
24,RT MK CI MI,99259484639.57138,0.372
24,MK AN CI MI,4551277778660.065,0.503
24,MK CI CHN MI,99259484639.5714,0.40700000000000003
24,K MK CI MI,99259484639.5714,0.467
24,IT N CI MI,826098309.6108047,0.508
24,IT RT CI MI,826098309.6108047,0.474
24,IT AN CI MI,15572235680.10046,0.47100000000000003
24,IT CI CHN MI,709210792.0659139,0.40499999999999997
24,RT N CI MI,826098309.6108047,0.40700000000000003
24,N AN CI MI,15572235680.10046,0.514
24,N CI CHN MI,709210792.0659138,0.379
24,RT AN CI MI,15572235680.10046,0.429
24,RT CI CHN MI,709210792.0659138,0.34
24,AN CI CHN MI,15406962601.091131,0.404
24,IT MK K MI,389902221.0453321,0.453
24,CN MK MC CI,11729592666.866974,0.388
24,MK N MC CI,11729592666.866972,0.441
24,RT MK MC CI,11729592666.866974,0.356
24,MK MC AN CI,453330903948.412,0.47300000000000003
24,MK MC CHN CI,11729592666.866972,0.392
24,K MK MC CI,11729592666.866974,0.381
24,CN N MC CI,144355556.8551548,0.464
24,CN RT MC CI,144355556.8551548,0.40900000000000003
24,CN MC AN CI,1973268036.7786384,0.45399999999999996
24,CN MC CHN CI,122483642.39857917,0.38499999999999995
24,RT N MC CI,144355556.85515484,0.37
24,N MC AN CI,1973268036.7786384,0.47
24,N MC CHN CI,122483642.39857918,0.345
24,RT MC AN CI,1973268036.7786384,0.377
24,RT MC CHN CI,122483642.39857917,0.30200000000000005
24,MC AN CHN CI,1939124580.113732,0.354
24,CN MK K MC,59690670.15110544,0.433
24,RT MK N CI,477909267.3558555,0.36900000000000005
24,MK N AN CI,9709265163.282867,0.36200000000000004
24,MK N CHN CI,477909267.3558555,0.35
24,K MK N CI,477909267.3558554,0.449
24,RT MK AN CI,9709265163.282866,0.37
24,RT MK CHN CI,477909267.3558555,0.313
24,RT MK K CI,477909267.3558554,0.415
24,MK AN CHN CI,9709265163.282867,0.363
24,K MK AN CI,9709265163.282864,0.47
24,K MK CHN CI,477909267.3558554,0.40299999999999997
24,RT N AN CI,138541645.51901948,0.325
24,RT N CHN CI,17571519.0,0.311
24,N AN CHN CI,118600825.46800044,0.386
24,RT AN CHN CI,118600825.4680004,0.32
24,MK CI MC T MI,5500448151735.975,0.423
24,CI MC T MI CN,18623594910.011543,0.482
24,CI MC T IT MI,18623594910.011543,0.491
24,CI MC T N MI,18623594910.01154,0.448
24,CI MC T RT MI,18623594910.011536,0.42000000000000004
24,CI MC T AN MI,822208305481.687,0.46799999999999997
24,CI MC T CHN MI,18437829543.71188,0.40499999999999997
24,MK MC T MI CN,13019128966.98326,0.48000000000000004
24,MK MC T IT MI,13019128966.98326,0.494
24,MK MC T MI K,13019128966.98326,0.442
24,MC T IT MI CN,92102477.77275825,0.515
24,MK CI T IT MI,99259484639.5714,0.503
24,MK CI T N MI,99259484639.5714,0.522
24,MK CI T RT MI,99259484639.5714,0.481
24,MK CI T AN MI,4551277778660.065,0.535
24,MK CI T CHN MI,99259484639.5714,0.455
24,MK CI T MI K,99259484639.5714,0.44499999999999995
24,CI T IT N MI,826098309.6108047,0.5509999999999999
24,CI T RT IT MI,826098309.6108047,0.513
24,CI T IT AN MI,15572235680.10046,0.5479999999999999
24,CI T IT CHN MI,709210792.0659139,0.49799999999999994
24,CI T RT N MI,826098309.6108047,0.472
24,CI T N AN MI,15572235680.10046,0.46099999999999997
24,CI T N CHN MI,709210792.0659138,0.433
24,CI T RT AN MI,15572235680.10046,0.47800000000000004
24,CI T RT CHN MI,709210792.0659138,0.395
24,CI T AN CHN MI,15406962601.091131,0.444
24,MK T IT MI K,389902221.0453321,0.53
24,MK CI MC T CN,11729592666.866972,0.47300000000000003
24,MK CI MC T N,11729592666.866972,0.491
24,MK CI MC T RT,11729592666.866972,0.46
24,MK CI MC T AN,453330903948.412,0.512
24,MK CI MC T CHN,11729592666.866972,0.44
24,MK CI MC T K,11729592666.866974,0.422
24,CI MC T N CN,144355556.85515484,0.51
24,CI MC T RT CN,144355556.85515484,0.47300000000000003
24,CI MC T AN CN,1973268036.7786384,0.528
24,CI MC T CHN CN,122483642.39857917,0.46099999999999997
24,CI MC T RT N,144355556.85515484,0.437
24,CI MC T N AN,1973268036.7786384,0.428
24,CI MC T N CHN,122483642.39857918,0.41
24,CI MC T RT AN,1973268036.7786384,0.449
24,CI MC T RT CHN,122483642.39857917,0.376
24,CI MC T AN CHN,1939124580.113732,0.428
24,MK MC T K CN,59690670.15110544,0.5109999999999999
24,MK CI T RT N,477909267.3558555,0.503
24,MK CI T N AN,9709265163.282864,0.505
24,MK CI T N CHN,477909267.3558555,0.46599999999999997
24,MK CI T N K,477909267.3558554,0.523
24,MK CI T RT AN,9709265163.282864,0.523
24,MK CI T RT CHN,477909267.3558555,0.431
24,MK CI T RT K,477909267.3558554,0.494
24,MK CI T AN CHN,9709265163.282864,0.512
24,MK CI T AN K,9709265163.282864,0.5519999999999999
24,MK CI T CHN K,477909267.3558554,0.479
24,CI T RT N AN,138541645.51901948,0.429
24,CI T RT N CHN,17571518.999999996,0.417
24,CI T N AN CHN,118600825.46800044,0.428
24,CI T RT AN CHN,118600825.46800044,0.42700000000000005
24,MK CI MC MI CN,5500448151735.975,0.523
24,MK CI MC IT MI,5500448151735.975,0.5379999999999999
24,MK CI MC N MI,5500448151735.975,0.5429999999999999
24,MK CI MC RT MI,5500448151735.975,0.5109999999999999
24,MK CI MC AN MI,333683626720528.44,0.569
24,MK CI MC CHN MI,5500448151735.975,0.48899999999999993
24,MK CI MC MI K,5500448151735.977,0.517
24,CI MC IT MI CN,18623594910.011543,0.614
24,CI MC N MI CN,18623594910.01154,0.5670000000000001
24,CI MC RT MI CN,18623594910.011536,0.523
24,CI MC AN MI CN,822208305481.687,0.579
24,CI MC CHN MI CN,18437829543.71188,0.537
24,CI MC IT N MI,18623594910.01154,0.598
24,CI MC IT RT MI,18623594910.011536,0.5630000000000001
24,CI MC IT AN MI,822208305481.687,0.5770000000000001
24,CI MC IT CHN MI,18437829543.71188,0.527
24,CI MC RT N MI,18623594910.01154,0.526
24,CI MC N AN MI,822208305481.687,0.519
24,CI MC N CHN MI,18437829543.711872,0.462
24,CI MC RT AN MI,822208305481.687,0.5
24,CI MC RT CHN MI,18437829543.711872,0.424
24,CI MC AN CHN MI,821906591497.2684,0.481
24,MK MC IT MI CN,13019128966.98326,0.5820000000000001
24,MK MC MI K CN,13019128966.98326,0.566
24,MK MC IT MI K,13019128966.98326,0.558
24,MK CI IT N MI,99259484639.5714,0.601
24,MK CI IT RT MI,99259484639.5714,0.575
24,MK CI IT AN MI,4551277778660.065,0.628
24,MK CI IT CHN MI,99259484639.5714,0.558
24,MK CI IT MI K,99259484639.5714,0.5720000000000001
24,MK CI RT N MI,99259484639.5714,0.55
24,MK CI N AN MI,4551277778660.065,0.546
24,MK CI N CHN MI,99259484639.5714,0.509
24,MK CI N MI K,99259484639.5714,0.574
24,MK CI RT AN MI,4551277778660.065,0.566
24,MK CI RT CHN MI,99259484639.5714,0.477
24,MK CI RT MI K,99259484639.5714,0.549
24,MK CI AN CHN MI,4551277778660.065,0.549
24,MK CI AN MI K,4551277778660.066,0.603
24,MK CI CHN MI K,99259484639.5714,0.526
24,CI IT RT N MI,826098309.6108047,0.5630000000000001
24,CI IT N AN MI,15572235680.10046,0.54
24,CI IT N CHN MI,709210792.0659138,0.512
24,CI IT RT AN MI,15572235680.10046,0.5519999999999999
24,CI IT RT CHN MI,709210792.0659138,0.483
24,CI IT AN CHN MI,15406962601.091131,0.525
24,CI RT N AN MI,15572235680.10046,0.47100000000000003
24,CI RT N CHN MI,709210792.0659138,0.42700000000000005
24,CI N AN CHN MI,15406962601.091131,0.437
24,CI RT AN CHN MI,15406962601.091131,0.441
24,MK CI MC N CN,11729592666.866972,0.575
24,MK CI MC RT CN,11729592666.866972,0.553
24,MK CI MC AN CN,453330903948.412,0.601
24,MK CI MC CHN CN,11729592666.866972,0.526
24,MK CI MC K CN,11729592666.866974,0.5339999999999999
24,MK CI MC RT N,11729592666.866972,0.533
24,MK CI MC N AN,453330903948.412,0.532
24,MK CI MC N CHN,11729592666.866972,0.495
24,MK CI MC N K,11729592666.866974,0.553
24,MK CI MC RT AN,453330903948.412,0.554
24,MK CI MC RT CHN,11729592666.866972,0.46
24,MK CI MC RT K,11729592666.866974,0.5289999999999999
24,MK CI MC AN CHN,453330903948.412,0.532
24,MK CI MC AN K,453330903948.4119,0.58
24,MK CI MC CHN K,11729592666.866974,0.506
24,CI MC RT N CN,144355556.85515484,0.518
24,CI MC N AN CN,1973268036.7786384,0.519
24,CI MC N CHN CN,122483642.39857918,0.491
24,CI MC RT AN CN,1973268036.7786384,0.528
24,CI MC RT CHN CN,122483642.39857917,0.45199999999999996
24,CI MC AN CHN CN,1939124580.113732,0.506
24,CI MC RT N AN,1973268036.7786384,0.444
24,CI MC RT N CHN,122483642.39857918,0.414
24,CI MC N AN CHN,1939124580.113732,0.422
24,CI MC RT AN CHN,1939124580.113732,0.429
24,MK CI RT N AN,9709265163.282866,0.439
24,MK CI RT N CHN,477909267.3558555,0.432
24,MK CI RT N K,477909267.3558554,0.528
24,MK CI N AN CHN,9709265163.282867,0.433
24,MK CI N AN K,9709265163.282864,0.5339999999999999
24,MK CI N CHN K,477909267.3558554,0.503
24,MK CI RT AN CHN,9709265163.282866,0.439
24,MK CI RT AN K,9709265163.282864,0.555
24,MK CI RT CHN K,477909267.3558554,0.467
24,MK CI AN CHN K,9709265163.282864,0.525
24,CI RT N AN CHN,118600825.4680004,0.39
24,T MI MC CI MK CN,5500448151735.975,0.5810000000000001
24,T MI MC CI MK IT,5500448151735.975,0.593
24,T MI MC CI MK N,5500448151735.975,0.601
24,T MI MC CI MK RT,5500448151735.975,0.5900000000000001
24,T MI MC CI MK AN,333683626720528.44,0.635
24,T MI MC CI MK CHN,5500448151735.975,0.5630000000000001
24,T MI MC CI MK K,5500448151735.975,0.5950000000000001
24,T MI MC CI CN IT,18623594910.011543,0.642
24,T MI MC CI CN N,18623594910.011543,0.646
24,T MI MC CI CN RT,18623594910.011543,0.626
24,T MI MC CI CN AN,822208305481.687,0.6970000000000001
24,T MI MC CI CN CHN,18437829543.71188,0.596
24,T MI MC CI IT N,18623594910.011543,0.6669999999999999
24,T MI MC CI IT RT,18623594910.011543,0.634
24,T MI MC CI IT AN,822208305481.687,0.6920000000000001
24,T MI MC CI IT CHN,18437829543.71188,0.653
24,T MI MC CI N RT,18623594910.011543,0.6489999999999999
24,T MI MC CI N AN,822208305481.687,0.633
24,T MI MC CI N CHN,18437829543.71188,0.5599999999999999
24,T MI MC CI RT AN,822208305481.687,0.628
24,T MI MC CI RT CHN,18437829543.71188,0.526
24,T MI MC CI AN CHN,821906591497.2684,0.5900000000000001
24,T MI MC MK CN IT,13019128966.98326,0.648
24,T MI MC MK CN K,13019128966.98326,0.641
24,T MI MC MK IT K,13019128966.98326,0.651
24,T MI CI MK IT N,99259484639.5714,0.665
24,T MI CI MK IT RT,99259484639.5714,0.632
24,T MI CI MK IT AN,4551277778660.065,0.6849999999999999
24,T MI CI MK IT CHN,99259484639.5714,0.623
24,T MI CI MK IT K,99259484639.5714,0.653
24,T MI CI MK N RT,99259484639.5714,0.598
24,T MI CI MK N AN,4551277778660.065,0.605
24,T MI CI MK N CHN,99259484639.5714,0.5730000000000001
24,T MI CI MK N K,99259484639.5714,0.664
24,T MI CI MK RT AN,4551277778660.065,0.638
24,T MI CI MK RT CHN,99259484639.5714,0.539
24,T MI CI MK RT K,99259484639.5714,0.638
24,T MI CI MK AN CHN,4551277778660.065,0.602
24,T MI CI MK AN K,4551277778660.065,0.6920000000000001
24,T MI CI MK CHN K,99259484639.5714,0.619
24,T MI CI IT N RT,826098309.6108049,0.6890000000000001
24,T MI CI IT N AN,15572235680.100456,0.687
24,T MI CI IT N CHN,709210792.065914,0.626
24,T MI CI IT RT AN,15572235680.100456,0.6980000000000001
24,T MI CI IT RT CHN,709210792.065914,0.5900000000000001
24,T MI CI IT AN CHN,15406962601.091137,0.6589999999999999
24,T MI CI N RT AN,15572235680.100456,0.627
24,T MI CI N RT CHN,709210792.065914,0.55
24,T MI CI N AN CHN,15406962601.091137,0.5760000000000001
24,T MI CI RT AN CHN,15406962601.091137,0.578
24,T MC CI MK CN N,11729592666.866972,0.638
24,T MC CI MK CN RT,11729592666.866972,0.606
24,T MC CI MK CN AN,453330903948.412,0.6679999999999999
24,T MC CI MK CN CHN,11729592666.866972,0.592
24,T MC CI MK CN K,11729592666.866972,0.619
24,T MC CI MK N RT,11729592666.866972,0.583
24,T MC CI MK N AN,453330903948.412,0.589
24,T MC CI MK N CHN,11729592666.866972,0.5640000000000001
24,T MC CI MK N K,11729592666.866972,0.643
24,T MC CI MK RT AN,453330903948.412,0.615
24,T MC CI MK RT CHN,11729592666.866972,0.524
24,T MC CI MK RT K,11729592666.866972,0.617
24,T MC CI MK AN CHN,453330903948.412,0.588
24,T MC CI MK AN K,453330903948.412,0.6769999999999999
24,T MC CI MK CHN K,11729592666.866972,0.602
24,T MC CI CN N RT,144355556.85515484,0.646
24,T MC CI CN N AN,1973268036.7786384,0.643
24,T MC CI CN N CHN,122483642.39857918,0.598
24,T MC CI CN RT AN,1973268036.7786384,0.664
24,T MC CI CN RT CHN,122483642.39857918,0.569
24,T MC CI CN AN CHN,1939124580.113732,0.635
24,T MC CI N RT AN,1973268036.7786384,0.602
24,T MC CI N RT CHN,122483642.39857918,0.533
24,T MC CI N AN CHN,1939124580.113732,0.5640000000000001
24,T MC CI RT AN CHN,1939124580.113732,0.5630000000000001
24,T CI MK N RT AN,9709265163.282864,0.598
24,T CI MK N RT CHN,477909267.3558555,0.544
24,T CI MK N RT K,477909267.3558555,0.657
24,T CI MK N AN CHN,9709265163.282864,0.627
24,T CI MK N AN K,9709265163.282864,0.7010000000000001
24,T CI MK N CHN K,477909267.3558555,0.661
24,T CI MK RT AN CHN,9709265163.282864,0.6130000000000001
24,T CI MK RT AN K,9709265163.282864,0.705
24,T CI MK RT CHN K,477909267.3558555,0.592
24,T CI MK AN CHN K,9709265163.282864,0.6579999999999999
24,T CI N RT AN CHN,118600825.46800044,0.47800000000000004
24,MI MC CI MK CN IT,5500448151735.975,0.6
24,MI MC CI MK CN N,5500448151735.975,0.6759999999999999
24,MI MC CI MK CN RT,5500448151735.975,0.64
24,MI MC CI MK CN AN,333683626720528.44,0.699
24,MI MC CI MK CN CHN,5500448151735.975,0.638
24,MI MC CI MK CN K,5500448151735.975,0.66
24,MI MC CI MK IT N,5500448151735.975,0.619
24,MI MC CI MK IT RT,5500448151735.975,0.638
24,MI MC CI MK IT AN,333683626720528.56,0.6930000000000001
24,MI MC CI MK IT CHN,5500448151735.975,0.5720000000000001
24,MI MC CI MK IT K,5500448151735.975,0.608
24,MI MC CI MK N RT,5500448151735.975,0.623
24,MI MC CI MK N AN,333683626720528.44,0.63
24,MI MC CI MK N CHN,5500448151735.975,0.598
24,MI MC CI MK N K,5500448151735.975,0.6859999999999999
24,MI MC CI MK RT AN,333683626720528.44,0.653
24,MI MC CI MK RT CHN,5500448151735.975,0.569
24,MI MC CI MK RT K,5500448151735.975,0.6539999999999999
24,MI MC CI MK AN CHN,333683626720528.44,0.628
24,MI MC CI MK AN K,333683626720528.44,0.709
24,MI MC CI MK CHN K,5500448151735.975,0.641
24,MI MC CI CN IT N,18623594910.011547,0.674
24,MI MC CI CN IT RT,18623594910.011547,0.651
24,MI MC CI CN IT AN,822208305481.6868,0.705
24,MI MC CI CN IT CHN,18437829543.71188,0.619
24,MI MC CI CN N RT,18623594910.011543,0.6759999999999999
24,MI MC CI CN N AN,822208305481.687,0.684
24,MI MC CI CN N CHN,18437829543.71188,0.642
24,MI MC CI CN RT AN,822208305481.687,0.708
24,MI MC CI CN RT CHN,18437829543.71188,0.609
24,MI MC CI CN AN CHN,821906591497.2684,0.6629999999999999
24,MI MC CI IT N RT,18623594910.011547,0.63
24,MI MC CI IT N AN,822208305481.6868,0.637
24,MI MC CI IT N CHN,18437829543.71188,0.583
24,MI MC CI IT RT AN,822208305481.6868,0.6880000000000001
24,MI MC CI IT RT CHN,18437829543.71188,0.578
24,MI MC CI IT AN CHN,821906591497.2683,0.653
24,MI MC CI N RT AN,822208305481.687,0.6719999999999999
24,MI MC CI N RT CHN,18437829543.71188,0.622
24,MI MC CI N AN CHN,821906591497.2684,0.6130000000000001
24,MI MC CI RT AN CHN,821906591497.2684,0.608
24,MI MC MK CN IT K,13019128966.98326,0.664
24,MI CI MK IT N RT,99259484639.57144,0.619
24,MI CI MK IT N AN,4551277778660.066,0.626
24,MI CI MK IT N CHN,99259484639.57144,0.592
24,MI CI MK IT N K,99259484639.57144,0.678
24,MI CI MK IT RT AN,4551277778660.066,0.65
24,MI CI MK IT RT CHN,99259484639.57144,0.558
24,MI CI MK IT RT K,99259484639.57144,0.653
24,MI CI MK IT AN CHN,4551277778660.066,0.621
24,MI CI MK IT AN K,4551277778660.066,0.7150000000000001
24,MI CI MK IT CHN K,99259484639.57144,0.643
24,MI CI MK N RT AN,4551277778660.065,0.6449999999999999
24,MI CI MK N RT CHN,99259484639.5714,0.587
24,MI CI MK N RT K,99259484639.5714,0.75
24,MI CI MK N AN CHN,4551277778660.065,0.66
24,MI CI MK N AN K,4551277778660.065,0.6930000000000001
24,MI CI MK N CHN K,99259484639.5714,0.6579999999999999
24,MI CI MK RT AN CHN,4551277778660.065,0.63
24,MI CI MK RT AN K,4551277778660.065,0.71
24,MI CI MK RT CHN K,99259484639.5714,0.631
24,MI CI MK AN CHN K,4551277778660.065,0.6890000000000001
24,MI CI IT N RT AN,15572235680.100456,0.606
24,MI CI IT N RT CHN,709210792.0659137,0.5419999999999999
24,MI CI IT N AN CHN,15406962601.091137,0.569
24,MI CI IT RT AN CHN,15406962601.091137,0.5609999999999999
24,MI CI N RT AN CHN,15406962601.091131,0.512
24,MC CI MK CN N RT,11729592666.866974,0.639
24,MC CI MK CN N AN,453330903948.4119,0.648
24,MC CI MK CN N CHN,11729592666.866974,0.609
24,MC CI MK CN N K,11729592666.866974,0.7020000000000001
24,MC CI MK CN RT AN,453330903948.4119,0.661
24,MC CI MK CN RT CHN,11729592666.866974,0.5730000000000001
24,MC CI MK CN RT K,11729592666.866974,0.669
24,MC CI MK CN AN CHN,453330903948.4119,0.638
24,MC CI MK CN AN K,453330903948.4119,0.725
24,MC CI MK CN CHN K,11729592666.866974,0.6579999999999999
24,MC CI MK N RT AN,453330903948.412,0.621
24,MC CI MK N RT CHN,11729592666.866972,0.569
24,MC CI MK N RT K,11729592666.866972,0.673
24,MC CI MK N AN CHN,453330903948.412,0.597
24,MC CI MK N AN K,453330903948.412,0.6809999999999999
24,MC CI MK N CHN K,11729592666.866972,0.6859999999999999
24,MC CI MK RT AN CHN,453330903948.412,0.639
24,MC CI MK RT AN K,453330903948.412,0.726
24,MC CI MK RT CHN K,11729592666.866972,0.6130000000000001
24,MC CI MK AN CHN K,453330903948.412,0.678
24,MC CI CN N RT AN,1973268036.7786384,0.605
24,MC CI CN N RT CHN,122483642.39857917,0.5599999999999999
24,MC CI CN N AN CHN,1939124580.113732,0.5770000000000001
24,MC CI CN RT AN CHN,1939124580.113732,0.5730000000000001
24,MC CI N RT AN CHN,1939124580.113732,0.501
24,CI MK N RT AN CHN,9709265163.282866,0.509
24,CI MK N RT AN K,9709265163.282866,0.608
24,CI MK N RT CHN K,477909267.3558555,0.592
24,CI MK N AN CHN K,9709265163.282867,0.75
24,CI MK RT AN CHN K,9709265163.282866,0.605
24,T MI MC CI MK CN IT,5500448151735.975,0.7380000000000001
24,T MI MC CI MK CN N,5500448151735.975,0.743
24,T MI MC CI MK CN RT,5500448151735.975,0.717
24,T MI MC CI MK CN AN,333683626720528.44,0.785
24,T MI MC CI MK CN CHN,5500448151735.975,0.7020000000000001
24,T MI MC CI MK CN K,5500448151735.975,0.73
24,T MI MC CI MK IT N,5500448151735.975,0.76
24,T MI MC CI MK IT RT,5500448151735.975,0.733
24,T MI MC CI MK IT AN,333683626720528.44,0.7929999999999999
24,T MI MC CI MK IT CHN,5500448151735.975,0.717
24,T MI MC CI MK IT K,5500448151735.975,0.745
24,T MI MC CI MK N RT,5500448151735.975,0.699
24,T MI MC CI MK N AN,333683626720528.44,0.7060000000000001
24,T MI MC CI MK N CHN,5500448151735.975,0.67
24,T MI MC CI MK N K,5500448151735.975,0.763
24,T MI MC CI MK RT AN,333683626720528.44,0.726
24,T MI MC CI MK RT CHN,5500448151735.975,0.633
24,T MI MC CI MK RT K,5500448151735.975,0.735
24,T MI MC CI MK AN CHN,333683626720528.44,0.704
24,T MI MC CI MK AN K,333683626720528.44,0.798
24,T MI MC CI MK CHN K,5500448151735.975,0.718
24,T MI MC CI CN IT N,18623594910.011543,0.8
24,T MI MC CI CN IT RT,18623594910.011543,0.7699999999999999
24,T MI MC CI CN IT AN,822208305481.687,0.825
24,T MI MC CI CN IT CHN,18437829543.71188,0.744
24,T MI MC CI CN N RT,18623594910.011543,0.74
24,T MI MC CI CN N AN,822208305481.687,0.749
24,T MI MC CI CN N CHN,18437829543.71188,0.696
24,T MI MC CI CN RT AN,822208305481.687,0.772
24,T MI MC CI CN RT CHN,18437829543.71188,0.669
24,T MI MC CI CN AN CHN,821906591497.2684,0.7290000000000001
24,T MI MC CI IT N RT,18623594910.011543,0.753
24,T MI MC CI IT N AN,822208305481.687,0.76
24,T MI MC CI IT N CHN,18437829543.71188,0.713
24,T MI MC CI IT RT AN,822208305481.687,0.796
24,T MI MC CI IT RT CHN,18437829543.71188,0.6769999999999999
24,T MI MC CI IT AN CHN,821906591497.2684,0.74
24,T MI MC CI N RT AN,822208305481.687,0.7020000000000001
24,T MI MC CI N RT CHN,18437829543.71188,0.641
24,T MI MC CI N AN CHN,821906591497.2684,0.661
24,T MI MC CI RT AN CHN,821906591497.2684,0.6669999999999999
24,T MI MC MK CN IT K,13019128966.98326,0.7929999999999999
24,T MI CI MK IT N RT,99259484639.5714,0.834
24,T MI CI MK IT N AN,4551277778660.065,0.8099999999999999
24,T MI CI MK IT N CHN,99259484639.5714,0.741
24,T MI CI MK IT N K,99259484639.5714,0.8130000000000001
24,T MI CI MK IT RT AN,4551277778660.065,0.7739999999999999
24,T MI CI MK IT RT CHN,99259484639.5714,0.6880000000000001
24,T MI CI MK IT RT K,99259484639.5714,0.78
24,T MI CI MK IT AN CHN,4551277778660.065,0.756
24,T MI CI MK IT AN K,4551277778660.065,0.8400000000000001
24,T MI CI MK IT CHN K,99259484639.5714,0.7649999999999999
24,T MI CI MK N RT AN,4551277778660.065,0.7
24,T MI CI MK N RT CHN,99259484639.5714,0.6859999999999999
24,T MI CI MK N RT K,99259484639.5714,0.809
24,T MI CI MK N AN CHN,4551277778660.065,0.6880000000000001
