QueryID,Runtime
1,0.163524
2,0.129899
3,0.232934
4,0.289934
5,0.380386
6,0.405635
7,0.395475
8,0.183142
9,0.15835
10,0.281142
11,0.186066
12,0.151309
13,0.09058
14,0.056156
15,0.352686
16,0.341331
17,0.218176
18,0.127386
19,0.21565
20,0.22901
21,0.174616
22,0.106935
23,0.128738
24,0.303468
25,0.05245
26,0.039158
27,0.081944
28,0.088468
29,0.147264
30,0.047883
31,0.296173
32,0.117485
33,0.169771
34,0.131708
35,0.248684
36,0.076949
37,0.195632
38,0.265197
39,0.363404
40,0.299795
41,0.312587
42,0.194128
43,0.18097
44,0.367697
45,0.478279
46,0.27687
47,0.266259
48,0.066277
49,0.290927
50,0.090929
51,0.149587
52,0.257315
53,0.22772
54,0.139836
55,0.386808
56,0.018276
57,0.081231
58,0.001279
59,0.004006
60,0.003852
61,0.01226
62,0.143608
63,0.077885
64,0.016658
65,0.010245
66,0.004603
67,0.004589
68,0.036087
69,0.008264
70,0.03525
71,0.02208
72,0.010171
73,0.083752
74,0.014082
75,0.010655
76,0.007176
77,0.005773
78,0.017965
79,0.011493
80,0.007479
81,0.003465
82,0.092442
83,0.005368
84,0.003108
85,0.002239
86,0.001771
87,0.007915
88,0.014105
89,0.086775
90,0.017227
91,0.012554
92,0.008708
93,0.026539
94,0.026382
95,0.022679
96,0.553346
97,0.091833
98,0.010896
99,0.162292
100,0.005432
101,0.01122
102,0.007722
103,0.002903
104,0.013996
105,0.001123
106,0.001774
107,0.146511
108,0.013853
109,0.006913
110,0.01755
111,0.014188
112,0.034563
113,0.002115
114,0.023643
115,0.057558
116,0.130318
117,0.038311
118,1.106467
119,0.014119
120,0.002094
121,0.136708
122,0.093634
123,0.002993
124,0.01653
125,0.009843
126,0.011695
127,0.112864
128,0.001147
129,0.018717
130,0.868447
131,0.001823
132,0.020805
133,0.125067
134,0.113084
135,0.002875
136,0.005457
137,0.002265
138,0.040155
139,5.513029
140,0.002626
141,0.03125
142,0.706614
143,0.010833
144,0.029109
145,0.002657
146,0.26595
147,0.090374
148,0.086809
149,0.019363
150,0.001993
151,0.04966
152,0.150039
153,0.028646
154,0.004411
155,0.024693
156,0.019486
157,0.15447
158,0.014821
159,0.001444
160,0.676401
161,0.722843
162,0.025815
163,0.056435
164,0.043037
165,0.08169
166,0.007384
167,0.001659
168,0.032799
169,0.232965
170,0.001942
171,0.012926
172,0.089976
173,0.241798
174,0.117533
175,0.145169
176,0.003177
177,0.017202
178,0.001589
179,0.089191
180,0.206615
181,0.164231
182,0.008445
183,0.007435
184,0.001591
185,0.004521
186,0.002089
187,0.199375
188,0.001818
189,0.048812
190,0.008424
191,0.005841
192,0.00368
193,0.071941
194,0.004628
195,0.011239
196,0.074074
197,0.006873
198,0.008071
199,0.009471
200,0.018213
201,0.004921
202,0.001339
203,0.412606
204,0.016026
205,0.007427
206,0.624905
207,0.01913
208,0.137555
209,0.001413
210,0.0489
211,0.004006
212,0.488857
213,0.227305
214,0.362133
215,0.002885
216,0.001954
217,0.002916
218,0.00848
219,0.001637
220,0.008639
221,0.538972
222,0.697952
223,0.381104
224,0.09158
225,0.029348
226,0.57635
227,0.088713
228,0.09193
229,0.496185
230,0.165739
231,0.358652
232,0.71107
233,0.301981
234,0.156698
235,0.150475
236,0.203554
237,0.266718
238,0.091437
239,1.567769
240,0.164372
241,0.107645
242,0.300089
243,0.531081
244,0.381241
245,1.254426
246,0.269023
247,1.305104
248,0.175624
249,0.292651
250,0.283024
251,0.1559
252,0.54916
253,0.093024
254,0.262545
255,1.188564
256,0.32382
257,0.841749
258,0.102381
259,0.330583
260,0.241621
261,0.38109
262,0.130614
263,0.484241
264,0.60107
265,0.09237
266,0.216982
267,0.16022
268,0.091088
269,0.027611
270,0.028186
271,0.71149
272,1.110887
273,0.088788
274,0.461254
275,0.500853
276,0.0242
277,2.732528
278,0.013248
279,0.002371
280,0.027334
281,0.013412
282,0.014367
283,0.15792
284,0.003098
285,0.901947
286,0.018981
287,0.002003
288,0.041868
289,3.048311
290,0.003307
291,0.002329
292,0.011772
293,0.001149
294,0.002004
295,0.209233
296,0.018726
297,1.428076
298,0.006353
299,5.52934
300,0.019954
301,0.013661
302,0.024378
303,0.012893
304,0.010904
305,0.297539
306,0.020464
307,0.731024
308,0.002631
309,0.001762
310,0.043579
311,2.020645
312,0.002452
313,0.047919
314,0.708564
315,1.655949
316,0.039013
317,0.002587
318,0.020627
319,1.10909
320,0.17966
321,0.557362
322,0.884247
323,0.003451
324,1.312026
325,0.071434
326,0.024655
327,3.165778
328,0.006972
329,0.025139
330,0.043102
331,2.137636
332,0.239329
333,0.21863
334,0.192165
335,0.183399
336,1.208098
337,2.022128
338,0.371389
339,0.262352
340,0.823463
341,0.477783
342,0.255722
343,0.652464
344,0.517196
345,0.789991
346,0.497704
347,0.200807
348,0.045621
349,0.240957
350,0.164343
351,0.100503
352,1.443267
353,0.166085
354,1.475927
355,1.484211
356,0.340452
357,0.048168
358,0.153142
359,2.023042
360,1.309541
361,0.162626
362,0.603681
363,0.166694
364,0.156945
365,0.258811
366,1.243426
367,0.999393
368,0.208263
369,0.16618
370,0.207941
371,0.162977
372,0.157533
373,0.227693
374,0.160089
375,1.228333
376,1.339874
377,0.067769
378,0.220276
379,0.238177
380,0.091043
381,1.709882
382,0.163881
383,0.164407
384,0.597248
385,1.513007
386,2.071408
387,0.164899
388,0.472949
389,0.171205
390,1.145957
391,0.736019
392,0.167833
393,0.869393
394,0.530045
395,0.460044
396,0.09187
397,0.186976
398,0.798965
399,0.839564
400,0.832233
401,0.796785
402,0.048533
403,0.843973
404,0.163686
405,0.667423
406,0.835384
407,0.26516
408,0.156623
409,0.090085
410,0.249329
411,0.683225
412,0.252085
413,0.122719
414,0.494899
415,1.886881
416,0.113504
417,1.212048
418,0.834088
419,0.831663
420,0.23517
421,0.390509
422,1.085824
423,0.155939
424,0.777425
425,1.639026
426,1.043317
427,0.251801
428,0.551223
429,0.217798
430,0.095819
431,0.597637
432,0.063294
433,0.051078
434,0.257221
435,1.819485
436,0.509692
437,0.2135
438,0.232142
439,0.785475
440,0.14341
441,0.269183
442,0.156537
443,0.053599
444,1.097417
445,0.645714
446,0.121675
447,1.166753
448,0.663846
449,0.092586
450,1.141553
451,0.04597
452,0.62631
453,0.733818
454,0.053557
455,1.844302
456,0.176961
457,0.129009
458,0.204017
459,0.489641
460,0.208703
461,0.089494
462,0.134855
463,0.307329
464,0.336849
465,0.09419
466,0.064958
467,0.806354
468,0.784382
469,0.609823
470,0.161087
471,0.37335
472,0.091108
473,0.092079
474,0.268357
475,0.159684
476,0.338258
