QueryID,Runtime
559,0.019487
560,0.060706
561,0.218726
562,0.006768
563,0.200524
564,0.3899
565,0.39409
566,0.019597
567,0.285843
568,0.009246
569,0.146097
570,0.003785
571,0.003281
572,0.006477
573,0.020292
574,0.015166
575,0.01278
576,0.142168
577,0.353209
578,0.014091
579,0.003567
580,0.096339
581,0.173203
582,0.003835
583,0.007031
584,0.008799
585,0.575082
586,0.102313
587,0.0167
588,1.367534
589,0.067308
590,0.050876
591,1.540605
592,0.33117
593,0.22428
594,0.017594
595,1.434415
596,1.21869
597,0.068575
598,1.511118
599,0.117975
600,0.015095
601,0.012846
602,0.015083
603,0.025222
604,1.668957
605,0.007369
606,0.060416
607,0.022962
608,0.283679
609,6.114905
610,0.00488
611,0.099921
612,0.951796
613,0.006924
614,1.092258
615,0.015384
616,2.625663
617,1.464261
618,0.05335
619,0.096131
620,0.005964
621,0.115864
622,0.03011
623,0.073493
624,0.106619
625,0.005402
626,0.013687
627,0.526697
628,0.221219
629,0.016202
630,0.099815
631,0.088809
632,0.235142
633,0.003385
634,0.030573
635,0.002736
636,0.411647
637,8.431962
638,0.036475
639,0.16796
640,0.015586
641,4.89195
642,0.121431
643,0.299023
644,1.674276
645,0.09137
646,0.007
647,0.028214
648,0.032697
649,0.176953
650,0.030838
651,0.0044
652,0.009177
653,0.202468
654,0.228407
655,0.002778
656,0.110463
657,1.383815
658,1.302641
659,0.259018
660,0.094982
661,0.09642
662,0.068459
663,1.641619
664,1.221122
665,0.743181
666,3.057947
667,3.592764
668,0.878834
669,0.106966
670,0.993006
671,0.180602
672,0.174762
673,0.744003
674,0.095915
675,0.09199
676,0.671101
677,0.161384
678,0.095574
679,0.639444
680,2.313147
681,0.144741
682,0.119916
683,2.847509
684,2.974965
685,0.81061
686,2.284135
687,2.050262
688,0.273239
689,0.165522
690,2.012823
691,1.698705
692,0.03889
693,0.179136
694,1.699313
695,0.133192
696,0.423993
697,0.500191
698,1.548879
699,1.038009
700,0.184993
701,2.065394
702,1.5582
703,1.867525
704,0.054927
705,0.154836
706,1.480429
707,5.950967
708,0.16206
709,0.09171
710,0.880005
711,2.919696
712,0.007489
713,0.098667
714,3.824843
715,0.092457
716,0.185351
717,5.789476
718,0.212909
719,3.103665
720,0.459144
721,4.892011
722,0.322371
723,0.697946
724,0.636676
725,9.069547
726,5.099321
727,0.100164
728,40.267598
729,4.094137
730,1.817709
731,2.431989
732,6.239386
733,0.725659
734,9.064752
735,5.640589
736,20.239163
737,0.4675
738,1.190379
739,4.0344
740,70.28551
741,3.892573
742,0.099478
743,1.73132
744,8.898666
745,0.974465
746,52.059272
747,1.945966
748,3.259115
749,1.861599
750,0.345913
751,0.194802
752,11.253097
753,0.703677
754,0.579593
755,0.162777
756,0.124479
757,0.354805
758,1.832641
759,2.744934
760,0.298159
761,6.103437
762,3.202927
763,8.105779
764,0.097179
765,0.18184
766,0.246925
767,0.129182
768,2.891549
769,34.493581
770,0.058554
771,0.027608
772,61.038587
773,0.864565
774,0.009938
775,5.06072
776,0.574915
777,0.013443
778,3.183668
779,67.291751
780,5.189306
781,0.025881
782,0.047725
783,0.008715
784,0.023422
785,0.015853
786,0.290654
787,9.347572
788,0.111257
789,0.1108
790,27.907967
791,6.976849
792,0.509386
793,0.328749
794,0.005115
795,0.04604
796,1.238723
797,0.028549
798,0.812626
799,0.009856
800,0.008689
801,42.773744
802,0.131279
803,7.273767
804,0.04797
805,0.437493
806,232.631509
807,11.767915
808,0.13629
809,0.012375
810,0.00705
811,0.100061
812,0.162651
813,0.267167
814,0.242524
815,0.771168
816,0.534637
817,0.019587
818,1.507894
819,0.034769
820,0.05646
821,21.494102
822,0.020587
823,1.07565
824,8.358762
825,0.013062
826,0.018376
827,0.049714
828,0.383574
829,449.905603
830,78.427209
831,24.611296
832,8.727236
833,3783.515376
834,2296.353467
835,60.529052
836,0.674482
837,3.202759
838,103.248046
839,5671.738193
840,1572.547895
841,2.554209
842,547.937496
843,0.585288
844,0.446698
845,0.012235
846,0.77071
847,3011.85757
848,0.717736
849,0.318625
850,0.029051
851,700.759617
852,20.899015
853,0.305122
854,111.39131
855,1.141499
856,0.202671
857,0.088907
858,0.047438
859,0.694763
860,383.906445
861,1425.557986
862,11.49831
863,1552.792314
864,1215.904743
865,0.933705
866,0.013071
867,0.065116
868,0.393872
869,2.40666
870,1.599609
871,2.107199
872,5.455159
873,0.185849
874,3.077848
875,0.081515
876,0.320181
877,0.050227
878,0.027345
879,0.008874
880,0.012591
881,165.158863
882,0.01861
883,3.680279
884,0.089659
885,0.004611
886,0.023978
887,0.16394
888,24.340728
889,186.223439
890,0.007049
891,0.069786
892,0.023012
893,0.011975
894,0.496285
895,0.599483
896,1.057531
897,0.055737
898,1.381283
899,0.017604
900,0.057984
901,0.122185
902,0.750719
903,2.837535
904,0.023653
905,0.017064
