QueryID,Runtime
1,0.1736805
2,0.1378705
3,0.3138755
4,0.43071
5,0.4989425
6,0.3848995
7,0.3719975
8,0.264179
9,0.2334999999999999
10,0.318214
11,0.26655
12,0.1543645
13,0.089687
14,0.059115
15,0.4631035
16,0.3386679999999999
17,0.2263365
18,0.1285185
19,0.3098634999999999
20,0.2397215
21,0.170479
22,0.1057155
23,0.1290685
24,0.3266265
25,0.0501385
26,0.0468485
27,0.087395
28,0.0908345
29,0.1475624999999999
30,0.0484995
31,0.3724185
32,0.113205
33,0.2778165
34,0.2476225
35,0.3121295
36,0.0785025
37,0.194165
38,0.361675
39,0.3644415
40,0.3276835
41,0.3358875
42,0.251009
43,0.2505695
44,0.3654739999999999
45,0.484662
46,0.369224
47,0.274244
48,0.0652965
49,0.4070074999999999
50,0.0896855
51,0.238056
52,0.339124
53,0.2285535
54,0.135843
55,0.448728
56,0.0634105
57,0.170181
58,0.0025765
59,0.0045265
60,0.0035415
61,0.0213295
62,0.1836595
63,0.085473
64,0.025798
65,0.0188745
66,0.0100695
67,0.008946
68,0.1656945
69,0.0106734999999999
70,0.142543
71,0.119905
72,0.0185455
73,0.0879845
74,0.021786
75,0.0165745
76,0.0154775
77,0.007917
78,0.0216185
79,0.0245955
80,0.0079
81,0.0037045
82,0.092833
83,0.008775
84,0.0033955
85,0.002459
86,0.0019405
87,0.0090445
88,0.0157754999999999
89,0.088501
90,0.117449
91,0.017363
92,0.0130675
93,0.1516725
94,0.1362245
95,0.1508435
96,0.6061084999999999
97,0.0925685
98,0.01724
99,0.1673184999999999
100,0.0086915
101,0.0149245
102,0.010444
103,0.0034434999999999
104,0.0166095
105,0.0020425
106,0.0026505
107,0.1531295
108,0.0169455
109,0.009988
110,0.017784
111,0.1616905
112,0.038319
113,0.0056975
114,0.154062
115,0.088788
116,0.299578
117,0.0401805
118,1.8615405
119,0.124671
120,0.1249595
121,0.3886135
122,0.2431035
123,0.0015855
124,0.2111565
125,0.0961684999999999
126,0.1609745
127,0.262818
128,0.091395
129,0.1199085
130,0.869953
131,0.1203425
132,0.1518685
133,0.156569
134,0.142736
135,0.0016835
136,0.007259
137,0.0021285
138,0.0400294999999999
139,5.5104635
140,0.0033355
141,0.030388
142,0.707425
143,0.159092
144,0.028205
145,0.1512235
146,0.2428525
147,0.0890485
148,0.087452
149,0.1182195
150,0.0856109999999999
151,0.050166
152,0.146994
153,0.108693
154,0.030565
155,0.345786
156,0.1314385
157,0.1535605
158,0.1362275
159,0.086403
160,0.692658
161,0.714284
162,0.148323
163,0.052719
164,0.1761125
165,0.087622
166,0.006264
167,0.001239
168,0.0365335
169,0.2342139999999999
170,0.0023885
171,0.0137229999999999
172,0.0999065
173,0.269276
174,0.113238
175,0.1418019999999999
176,0.006803
177,0.0206435
178,0.0019595
179,0.0866475
180,0.21069
181,0.1607275
182,0.01004
183,0.0071395
184,0.0014915
185,0.0069765
186,0.0022224999999999
187,0.199271
188,0.0020125
189,0.049028
190,0.0107715
191,0.0067055
192,0.0029605
193,0.065252
194,0.0042415
195,0.0072569999999999
196,0.073003
197,0.007964
198,0.0081905
199,0.015129
200,0.0187495
201,0.0090885
202,0.00248
203,0.414589
204,0.0213425
205,0.0129834999999999
206,0.6317895
207,0.0360035
208,0.1357315
209,0.0018744999999999
210,0.044991
211,0.00407
212,0.5360125
213,0.231264
214,0.382083
215,0.0028405
216,0.0019615
217,0.0030045
218,0.0086225
219,0.002215
220,0.0097
221,0.2597235
222,0.7057905
223,0.6386944999999999
224,0.095104
225,0.026597
226,0.6153059999999999
227,0.0906135
228,0.024956
229,0.53523
230,0.162679
231,0.7613395000000001
232,0.7035305000000001
233,0.2024605
234,0.1548695
235,0.1478935
236,0.147565
237,0.454307
238,0.0908825
239,1.5958255
240,0.164247
241,0.4363985
242,0.3207355
243,0.5442290000000001
244,0.321658
245,1.249912
246,0.6190325
247,1.311943
248,0.330538
249,0.301856
250,0.2944895
251,0.1520465
252,0.6334759999999999
253,0.089458
254,0.457331
255,1.313595
256,0.471036
257,0.4821824999999999
258,0.4175965
259,0.5712285
260,0.485111
261,0.5676939999999999
262,0.442192
263,0.498305
264,0.6088605
265,0.0878655
266,0.329949
267,0.1558304999999999
268,0.0882015
269,0.0273969999999999
270,0.0234909999999999
271,0.3431315
272,1.124586
273,0.0870335
274,0.414034
275,0.605192
276,0.0202005
277,7.149918
278,0.013626
279,0.0059425
280,0.17298
281,0.021975
282,0.111696
283,0.1600075
284,0.049694
285,1.1192125
286,0.104001
287,0.002287
288,0.041419
289,3.28858
290,0.0025925
291,0.002461
292,0.1208065
293,0.0015845
294,0.0020385
295,0.213391
296,0.020407
297,1.428164
298,0.0067945
299,5.5322105
300,0.0197805
301,0.482304
302,0.278587
303,0.0231439999999999
304,0.156751
305,0.3695565
306,0.165364
307,0.7444545
308,0.003721
309,0.0713155
310,0.0354185
311,2.0116675
312,0.0026745
313,0.0482115
314,0.716283
315,1.027546
316,0.0328935
317,0.0037
318,0.27222
319,1.2488425
320,0.1768615
321,0.620239
322,0.9723435
323,0.003575
324,1.3458075
325,0.393426
326,0.081438
327,3.2071565
328,0.2543505
329,0.3476705
330,0.0470219999999999
331,2.2573405
332,0.2384055
333,0.231797
334,0.1991385
335,0.1844825
336,1.2169015
337,2.0302805
338,0.4181235
339,0.1804629999999999
340,0.802708
341,0.5904195
342,0.279966
343,0.6348834999999999
344,0.5260210000000001
345,0.8364105
346,0.5201344999999999
347,0.206879
348,0.049108
349,0.2337325
350,0.1600175
351,0.097723
352,1.4079085
353,0.157787
354,1.4249175
355,1.5366635
356,0.33045
357,0.048308
358,0.147505
359,2.0509025
360,1.3473525
361,0.1623125
362,0.62588
363,0.16429
364,0.15033
365,0.268661
366,1.246237
367,0.9972485
368,0.206295
369,0.161362
370,0.2093229999999999
371,0.1589674999999999
372,0.152909
373,0.2383115
374,0.1556064999999999
375,1.2769865
376,1.3556655000000002
377,0.0683225
378,0.2210185
379,0.22124
380,0.0847905
381,1.7482595
382,0.1609955
383,0.1590025
384,0.5902320000000001
385,1.5411315
386,1.692562
387,0.1642165
388,0.6283335
389,0.1665095
390,1.1108545
391,0.7338055
392,0.1633665
393,0.470109
394,1.2543574999999998
395,0.674503
396,0.0904375
397,0.255603
398,0.96389
399,1.2752995
400,1.0281135
401,0.8298095000000001
402,0.0457495
403,0.850447
404,0.1640295
405,1.007605
406,0.8620695
407,0.2691605
408,0.1529015
409,0.088708
410,0.4471604999999999
411,0.6797105
412,0.4335045
413,0.1155569999999999
414,0.6814865
415,1.480278
416,0.2959175
417,1.102837
418,1.4747815
419,1.3685375
420,0.5486805
421,0.594001
422,1.0094685
423,0.152432
424,0.8075825
425,1.177927
426,0.7881914999999999
427,0.4320115
428,1.140178
429,0.2169915
430,0.0905455
431,0.6843520000000001
432,0.0628809999999999
433,0.051137
434,0.4470395
435,1.8944015
436,0.665535
437,0.394057
438,0.8688359999999999
439,1.4569935
440,0.1902025
441,0.6862135
442,0.6757265
443,0.1183355
444,1.5176895
445,0.960107
446,0.501486
447,1.9233625
448,1.1507245
449,0.465763
450,1.1121425
451,0.1537299999999999
452,0.4858795
453,0.924674
454,0.1791085
455,1.320748
456,0.368801
457,0.4775494999999999
458,0.8016485
459,0.5160915
460,0.6190865
461,0.148785
462,0.5059435000000001
463,0.4236275
464,0.4343329999999999
465,0.4691285
466,0.430787
467,0.9974955
468,1.287757
469,0.4704585
470,0.749849
471,0.5131195
472,0.6661135
473,0.6702889999999999
474,0.8270635
475,0.524391
476,0.738212
477,0.4419849999999999
478,0.7100390000000001
479,0.670872
480,0.5551539999999999
481,0.6675005
482,2.4532160000000003
483,0.4604815
484,0.7715894999999999
485,0.6330275
486,0.992119
487,0.4687215
488,0.7740605
489,0.0881585
490,0.5303885
491,0.522108
492,0.492511
493,0.9892795
494,0.4188555
495,1.1240745
496,0.0971245
497,0.0125175
498,0.562755
499,0.0922159999999999
500,0.028164
501,0.002242
502,0.011495
503,0.1080349999999999
504,0.0039625
505,2.02627
506,0.5771275
507,1.172833
508,0.952312
509,0.7636265
510,0.157907
511,0.34972
512,0.172367
513,0.3313615
514,0.050275
515,0.593429
516,6.714957
517,0.0027015
518,0.416903
519,0.1065065
520,0.2635535
521,0.2324285
522,0.2927349999999999
523,5.705109
524,0.0518965
525,0.162986
526,0.232581
527,0.0118855
528,4.158707
529,0.41041
530,0.022052
531,0.0019345
532,0.3218765
533,0.8012835
534,0.0057905
535,0.9142145
536,0.0935985
537,0.216441
538,0.3642375
539,0.1074725
540,0.0641259999999999
541,0.369834
542,0.097456
543,0.3918979999999999
544,0.0524189999999999
545,0.1846805
546,0.0572195
547,0.2480775
548,0.2394885
549,1.9734195
550,0.0035535
551,0.6936530000000001
552,1.0381445
553,0.128253
554,0.0947675
555,16.6607585
556,0.4758885
557,1.3678765
558,1.7513535
559,0.016445
