QueryID,safebound_Estimate,safebound_InferenceTime
1,240756.36067939593,4.673957824707031
2,2003.3727556195283,5.113124847412109
3,333236.9999999998,5.107879638671875
4,108379.67019902932,5.601406097412109
5,1350089.6283400806,2.8028488159179688
6,1277004.1215090207,4.440546035766602
7,1274246.0,5.211353302001953
8,29682.372691198038,5.609989166259766
9,306720.0,5.3958892822265625
10,1197269.6652050838,4.711627960205078
11,175993.00012950963,4.26483154296875
12,293.0,2.135753631591797
13,461.2049296860484,6.665945053100586
14,20026.41497152156,5.933046340942383
15,228506.3171955291,3.322601318359375
16,1280374.6610327049,4.697561264038086
17,1861.5768592301677,3.889322280883789
18,6048.202057202401,5.631446838378906
19,614242.5126742856,5.198955535888672
20,103155.00000000003,5.54347038269043
21,308222.9999999999,6.779670715332031
22,57029.86464360929,5.628347396850586
23,64465.51623944104,5.19561767578125
24,1107987.0,5.142688751220703
25,293.0,4.3506622314453125
26,293.0,5.516767501831055
27,1172.0,3.296375274658203
28,290.17399691358025,5.735158920288086
29,102368.89327187135,5.73420524597168
30,18372.425569388633,5.989551544189453
31,1414564.4056128082,4.608392715454102
32,49900.0,5.327701568603516
33,296939.803012091,3.9539337158203125
34,502316.9999999998,3.753185272216797
35,605372.5063933377,4.681825637817383
36,75723.0,7.114887237548828
37,413436.5974994591,2.704620361328125
38,44310.99999999999,6.588220596313477
39,1274246.0,4.426240921020508
40,1274246.0,5.059480667114258
41,1274246.0,4.787445068359375
42,163624.29301888263,3.4301280975341797
43,307737.0,6.394147872924805
44,1274246.0,4.643917083740234
45,1300179.9999999998,2.925872802734375
46,108728.76815092652,4.169702529907227
47,5990.633033851172,3.558635711669922
48,232210.11363636356,5.258083343505859
49,150552.38854147325,4.9877166748046875
50,864.2985028866844,4.32896614074707
51,114900.2760476469,5.288124084472656
52,1320130.8421052634,5.920171737670898
53,96535.55903744651,6.902933120727539
54,25876.735627650145,6.041049957275391
55,216662.11064201003,3.496408462524414
56,30433.388888888898,4.569768905639648
57,175776.0,2.5718212127685547
58,1551.0,5.401849746704102
59,15056.332811951032,8.443593978881836
60,21907.942566661746,4.517316818237305
61,6327.808200948174,7.519245147705078
62,1064874.17158164,6.5784454345703125
63,178850.48673880362,7.210254669189453
64,45277.999999999985,4.937648773193359
65,54046.0,3.671407699584961
66,3179.3333333333326,3.587007522583008
67,4772.444444444443,9.530067443847656
68,63203.551380818404,5.542755126953125
69,18025.423209705554,6.584882736206055
70,80897.0,5.156993865966797
71,29290.1,5.799770355224609
72,42514.000000000015,3.417491912841797
73,110868.55555555581,5.968332290649414
74,45277.999999999985,4.849433898925781
75,47276.0,5.396604537963867
76,59760.80851063829,3.5114288330078125
77,1525.414333591132,5.969762802124023
78,45053.127108350585,5.779027938842773
79,48797.96747640498,3.406524658203125
80,4909.000000000001,4.859209060668945
81,12783.861688936182,5.09953498840332
82,39168.0,3.651857376098633
83,20893.355644444444,3.819704055786133
84,6699.253727707411,11.328458786010742
85,2923.0252888888895,5.315303802490234
86,10573.402993936112,5.523204803466797
87,2637.0,4.853248596191406
88,43900.89579163024,6.528139114379883
89,39168.0,3.609180450439453
90,37060.0,5.367755889892578
91,18728.000000000007,7.514476776123047
92,19468.313662085693,5.188703536987305
93,46831.61158144919,9.222984313964844
94,117841.00000000004,3.3473968505859375
95,128563.80513578258,4.685640335083008
96,3505293.6820452237,8.919477462768555
97,126737.77248677249,5.68842887878418
98,8521.553846153849,6.23631477355957
99,191028.6075327326,4.576206207275391
100,2636.999999999999,6.386995315551758
101,5277.999999999999,7.083892822265625
102,23162.000000000007,5.24592399597168
103,14767.214502898545,6.801128387451172
104,54260.9806763285,3.0777454376220703
105,10637.45739444444,7.195949554443359
106,10574.065296531273,5.871295928955078
107,1105679.2415150139,7.561206817626953
108,138771.37719999987,6.5364837646484375
109,39199.99999999999,4.904747009277344
110,56734.0,6.576776504516602
111,13528.454545454544,5.107402801513672
112,1475059.6204966495,3.8721561431884766
113,33193.09643879511,9.872674942016602
114,802315.3319101434,5.32841682434082
115,246138.63146872332,6.54292106628418
116,337279.9999999999,6.773233413696289
117,69408.04749999994,8.576393127441406
118,10057038.000000004,5.533695220947266
119,878023.7099423273,20.055294036865234
120,74466.47012222219,8.878707885742188
121,51448.0,14.902591705322266
122,151072.0,4.137277603149414
123,79019.19714994972,4.572868347167969
124,659321.2928171245,5.43522834777832
125,21516.00000000012,8.074760437011719
126,7134.125580711721,2.4025440216064453
127,196846.0,5.0506591796875
128,15531.65747955059,8.212804794311523
129,112794.00000000001,6.211280822753906
130,21819779.437405057,5.291461944580078
131,37067.85665407077,7.419109344482422
132,1086729.0350723413,4.360198974609375
133,474910.0,4.950284957885742
134,164843.99999999988,3.2188892364501953
135,79019.19714994972,2.7823448181152344
